# Source: 1PR상품관리_BASE.xlsx
# Local/cache path: C:\MY_FULL_AI\MY_CUSTOM_CODEX-COMPANY\_local\cache\deep\xlsx\1PR상품관리_BASE.xlsx
# mtime: 2026-08-27T17:00:55
# size_bytes: 6285403
# Sheets: 모델별채산성, 반품율, FEE
# Mode: deep-initial (values+colors)
# Extracted: 2026-08-27T17:01:07+09:00

## 모델별채산성
계정 | 브랜드 |  | PRSKU | PR별칭 | PR ASIN | 간략모델명 | 단종 |  | 패킹단위 | MSRP | 루트PR | 가격 Standard Price |  | 최종 판매 가격 |  |  | 마진 | 마진(%) | F.O.B | 공급가 +수입부대비용 | 수수료 | fba fee | 배송비 +수출관세 | mpf | 미국수출관세 (관세율 수정) | 무게 |  | 해상배송비 +수출관세 | AIR배송비 +수출관세 |  | 한국수입 부대비용 | PR SKU | PR별칭 | 전체비용 | 원산지 | 성별 | 계절 | 브랜드 | 대분류 | 주무수량 | 실제주문수 | 반품수 | 반품율 | UFF RATE | UFF 수량 | 재처리비용-카이로스 | 리무벌비용-카이로스 | 재생 비율 | 매출 | 반품 상품 수수료 | 반품 상품 공급가 | 반품 상품 배송비 | reimbursement | SPEND | 공급가 | 수수료 | FBA FEE | 배송비 | MPF
KR | CQR |  | KR05071_CQHKZ921_PR | UTL_FLCE_QTR | B0FH6DZ46M | HKZ211 |  |  | 17 | 89.98 | UTL_FLCE_QTR | 48.98 |  | 64.46571428571428 |  |  | 23.136052887182267 | 0.43182440870872024 | 10 | 10.27 | 10.959171428571429 | 7.76 | 5.40581045751634 |  | 0.154 | 542 |  | 3.8194117647058823 | 9.107407407407408 |  | 0.04499999999999993 | KR05071_CQHKZ921_PR | UTL_FLCE_QTR | 34.39498188608776 | 에티오피아 | 남성 | 겨울 | CQR | 상의 | 1 | 0.8311 | 0.16890000000000005 | 0.1689 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 64.46571428571428 | 1.851004054285715 | 1.7346030000000003 | 0.9130413862745101 | 0.5408613762000002 |  | 10.27 | 10.959171428571429 | 7.76 | 5.40581045751634 | 0
KR | CQR |  | KR05071_CQHKZ921_PR | UTL_FLCE_QTR | B0FH6DZ46M | HKZ921 |  |  | 21 | 69.98 | UTL_FLCE_QTR | 69.98 |  | 59.98 |  |  | 15.22243986723386 | 0.30710543130450263 | 15.75 | 15.986249999999998 | 10.1966 | 7.49 | 5.564108465608466 |  | 0.154 | 780 |  | 4.270738095238095 | 8.58197266313933 |  | 0.02499999999999991 | KR05071_CQHKZ921_PR | UTL_FLCE_QTR | 39.23695846560846 | 베트남 | 남성 | 겨울 | CQR | 상의 | 1 | 0.8264 | 0.17359999999999998 | 0.1736 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 59.98 | 1.7701297599999999 | 2.7752129999999995 | 0.9659292296296295 | 0.5139493968 |  | 15.986249999999998 | 10.1966 | 7.49 | 5.564108465608466 | 0
KR | CQR |  | KR20062_CQTOS401_PR | TAC_SHRT_SS | B08BRBPFL3 | TOS400 | 단종 |  | 39.74782608695652 | 39.98 | TAC_SHRT_SS | 28.98 |  | 25.95 |  |  | 3.350325596637532 | 0.1594897583792432 | 6.98 | 7.3586998999999995 | 4.4115 | 5.9 | 2.126596084007876 |  | 0.165 | 322 |  | 2.126596084007876 | 4.479821085425833 |  | 0.18084999999999973 | KR20062_CQTOS401_PR | TAC_SHRT_SS | 19.796795984007876 | 미얀마 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8095 | 0.1905 | 0.1905 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 25.95 | 0.8403907500000001 | 1.40183233095 | 0.4051165540035004 | 0.2085393975 |  | 7.3586998999999995 | 4.4115 | 5.9 | 2.126596084007876 | 0
KR | CQR |  | KR20062_CQTOS401_PR | TAC_SHRT_SS | B08BRBPFL3 | TOS410 | 단종 |  | 44.51190476190477 | 39.98 | TAC_SHRT_SS | 28.98 |  | 26.95 |  |  | 4.368425047385397 | 0.19811011217371574 | 6.83 | 6.881225 | 4.5815 | 6.14 | 1.9975036239636266 |  | 0.165 | 286 |  | 1.9975036239636266 | 4.115989255891355 |  | 0.02499999999999991 | KR20062_CQTOS401_PR | TAC_SHRT_SS | 19.600228623963627 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8182 | 0.18179999999999996 | 0.1818 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 26.95 | 0.8329166999999998 | 1.2510067049999998 | 0.36314615883658724 | 0.20652389099999993 |  | 6.881225 | 4.5815 | 6.14 | 1.9975036239636266 | 0
KR | CQR |  | KR20062_CQTOS401_PR | TAC_SHRT_SS | B08BRBPFL3 | TOS401 | 단종 |  | 46.58385093167702 | 49.980000000000004 | TAC_SHRT_SS | 23.98 |  | 32.97358974358974 |  |  | 9.534602736923077 | 0.32858951426478916 | 7.6 | 7.656999999999999 | 5.605510256410256 | 5.62 | 2.0858333333333334 |  | 0.165 | 322 |  | 2.0858333333333334 | 4.11720987654321 |  | 0.02499999999999991 | KR20062_CQTOS401_PR | TAC_SHRT_SS | 20.96834358974359 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 32.97358974358974 | 0.6726612307692308 | 0.9188399999999999 | 0.2503 | 0.1826838676923077 |  | 7.656999999999999 | 5.605510256410256 | 5.62 | 2.0858333333333334 | 0
KR | CQR |  | KR20062_CQTOS401_PR | TAC_SHRT_SS | B08BRBPFL3 | TOS402 | 단종 |  | 40.63717948717949 | 45.98 | TAC_SHRT_SS | 32.98 |  | 24.95 |  |  | 3.929911819335519 | 0.15751149576495066 | 8.4 | 8.855742 | 4.2415 | 5.46 | 2.3395602738429506 |  | 0.165 | 322 |  | 2.3395602738429506 | 4.6447860750929815 |  | 0.18084999999999973 | KR20062_CQTOS401_PR | TAC_SHRT_SS | 20.89680227384295 | 미얀마 | 남성 | 사계절 | CQR | 상의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 24.95 | 0 | 0 | 0 | 0 |  | 8.855742 | 4.2415 | 5.46 | 2.3395602738429506 | 0
KR | CQR |  | KR20062_CQTOS401_PR | TAC_SHRT_SS | B08BRBPFL3 | TOS403 | 단종 |  | 39.78214285714286 | 45.98 | TAC_SHRT_SS | 32.98 |  | 29.95 |  |  | 8.559678337990391 | 0.2857989428377426 | 8.25 | 8.311875 | 5.0915 | 5.53 | 2.3353051216446716 |  | 0.165 | 305 |  | 2.3353051216446716 | 4.6866382089289225 |  | 0.02499999999999991 | KR20062_CQTOS401_PR | TAC_SHRT_SS | 21.268680121644675 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 29.95 | 0 | 0 | 0 | 0 |  | 8.311875 | 5.0915 | 5.53 | 2.3353051216446716 | 0
KR | CQR |  | KR20062_CQTOS401_PR | TAC_SHRT_SS | B08BRBPFL3 | TOS411 |  |  | 50 | 69.98 | TAC_SHRT_SS | 39.98 |  | 52.98 |  |  | 20.93670437072499 | 0.465850858128777 | 8.35 | 8.74641625 | 9.0066 | 5.72 | 3.2967000000000004 |  | 0.30200000000000005 | 270 |  | 3.2967000000000004 | 5.200218518518519 |  | 0.15824999999999978 | KR20062_CQTOS401_PR | TAC_SHRT_SS | 26.769716250000002 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8483 | 0.15169999999999995 | 0.1517 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 52.98 | 1.3663012199999995 | 1.3268313451249993 | 0.5001093899999999 | 0.40621285459999984 |  | 8.74641625 | 9.0066 | 5.72 | 3.2967000000000004 | 0
KR | CQR |  | KR20062_CQTOS401_PR | TAC_SHRT_SS | B08BRBPFL3 | TOS510 |  |  | 50 | 49.98 | TAC_SHRT_SS | 35.98 |  | 45.83 |  |  | 17.985691759799995 | 0.4683657170262709 | 6.6 | 6.913334999999999 | 7.7911 | 5.56 | 2.524 |  | 0.265 | 229 |  | 2.524 | 4.427518518518519 |  | 0.15824999999999978 | KR20062_CQTOS401_PR | TAC_SHRT_SS | 22.788435 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8379 | 0.16210000000000002 | 0.1621 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 45.83 | 1.26293731 | 1.1206516035 | 0.40914040000000007 | 0.36853807830000007 |  | 6.913334999999999 | 7.7911 | 5.56 | 2.524 | 0
KR | CQR |  | KR20062_CQTOS401_PR | TAC_SHRT_SS | B08BRBPFL3 | TOS511 |  |  | 51 | 59.980000000000004 | TAC_SHRT_SS | 37.98 |  | 47.15 |  |  | 19.052566498745097 | 0.46855765898184204 | 7.2 | 7.5418199999999995 | 8.015500000000001 | 5.58 | 2.667803921568628 |  | 0.265 | 248 |  | 2.667803921568628 | 4.537135802469136 |  | 0.15824999999999978 | KR20062_CQTOS401_PR | TAC_SHRT_SS | 23.80512392156863 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8624 | 0.13759999999999994 | 0.1376 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 47.15 | 1.1029327999999998 | 1.0377544319999996 | 0.36708981960784304 | 0.3231969439999999 |  | 7.5418199999999995 | 8.015500000000001 | 5.58 | 2.667803921568628 | 0
KR | CQR |  | KR19111_CQTOS421_PR | CASL_SHRT_LS | B081R3SW8H | TOS421 | 단종 |  | 36.76470588235294 | 55.98 | CASL_SHRT_LS | 29.98 |  | 35.97333333333333 |  |  | 10.838408371666663 | 0.3423750875543331 | 8.27 | 8.332025 | 6.115466666666666 | 5.62 | 2.4185499999999998 |  | 0.165 | 408 |  | 2.4185499999999998 | 4.949735185185185 |  | 0.02499999999999991 | KR19111_CQTOS421_PR | CASL_SHRT_LS | 22.486041666666665 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 35.97333333333333 | 0.733856 | 0.9998429999999999 | 0.290226 | 0.20359808 |  | 8.332025 | 6.115466666666666 | 5.62 | 2.4185499999999998 | 0
KR | CQR |  | KR19111_CQTOS421_PR | CASL_SHRT_LS | B081R3SW8H | TOS431 | 단종 |  | 36.31847222222223 | 55.98 | CASL_SHRT_LS | 35.98 |  | 23.95 |  |  | 1.1370146298231454 | 0.04747451481516265 | 9.35 | 9.85728425 | 4.0715 | 6.14 | 2.609700166926074 |  | 0.165 | 442 |  | 2.609700166926074 | 5.170019359664184 |  | 0.18084999999999973 | KR19111_CQTOS421_PR | CASL_SHRT_LS | 22.678484416926075 | 미얀마 | 남성 | 사계절 | CQR | 상의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 23.95 | 0 | 0 | 0 | 0 |  | 9.85728425 | 4.0715 | 6.14 | 2.609700166926074 | 0
KR | CQR |  | KR19111_CQTOS421_PR | CASL_SHRT_LS | B081R3SW8H | TOS432 | 단종 |  | 35.21614357864358 | 55.98 | CASL_SHRT_LS | 35.98 |  | 26.95 |  |  | 4.455790330655919 | 0.16533544826181518 | 9.2 | 9.268999999999998 | 4.5815 | 5.9 | 2.6183476264646846 |  | 0.165 | 379 |  | 2.6183476264646846 | 5.253801127818329 |  | 0.02499999999999991 | KR19111_CQTOS421_PR | CASL_SHRT_LS | 22.368847626464685 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 26.95 | 0 | 0 | 0 | 0 |  | 9.268999999999998 | 4.5815 | 5.9 | 2.6183476264646846 | 0
KR | CQR |  | KR19111_CQTOS421_PR | CASL_SHRT_LS | B081R3SW8H | TOS441 | 단종 |  | 36.37218915343915 | 59.98 | CASL_SHRT_LS | 38.98 |  | 31.95 |  |  | 4.075989389115787 | 0.14884377877636973 | 10.8 | 11.385954 | 5.431500000000001 | 6.05 | 2.847374422103928 |  | 0.165 | 448 |  | 2.847374422103928 | 5.404148659644785 |  | 0.18084999999999973 | KR19111_CQTOS421_PR | CASL_SHRT_LS | 25.71482842210393 | 미얀마 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8571 | 0.14290000000000003 | 0.1429 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 31.95 | 0.7761613500000002 | 1.6270528266000004 | 0.4068898049186514 | 0.20474640550000006 |  | 11.385954 | 5.431500000000001 | 6.05 | 2.847374422103928 | 0
KR | CQR |  | KR19111_CQTOS421_PR | CASL_SHRT_LS | B081R3SW8H | TOS442 | 단종 |  | 36.24583333333333 | 59.98 | CASL_SHRT_LS | 38.98 |  | 29.95 |  |  | 5.271917958831473 | 0.17602397191423952 | 10.65 | 10.729875 | 5.0915 | 5.9 | 2.8263384009656285 |  | 0.165 | 416 |  | 2.8263384009656285 | 5.391467981632627 |  | 0.02499999999999991 | KR19111_CQTOS421_PR | CASL_SHRT_LS | 24.54771340096563 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 29.95 | 0 | 0 | 0 | 0 |  | 10.729875 | 5.0915 | 5.9 | 2.8263384009656285 | 0
KR | CQR |  | KR19111_CQTOS421_PR | CASL_SHRT_LS | B081R3SW8H | TOS420 |  |  | 45 | 59.98 | CASL_SHRT_LS | 35.98 |  | 41.6 |  |  | 13.10908625916667 | 0.3744768459243644 | 7.8 | 8.170304999999999 | 7.072000000000001 | 5.9 | 3.2167111111111115 |  | 0.30200000000000005 | 316 |  | 3.2167111111111115 | 5.313953909465021 |  | 0.15824999999999978 | KR19111_CQTOS421_PR | CASL_SHRT_LS | 24.35901611111111 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8415 | 0.15849999999999997 | 0.1585 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 41.6 | 1.120912 | 1.2949933424999995 | 0.5098487111111111 | 0.31762766 |  | 8.170304999999999 | 7.072000000000001 | 5.9 | 3.2167111111111115 | 0
KR | CQR |  | KR19111_CQTOS421_PR | CASL_SHRT_LS | B081R3SW8H | TOS422 |  |  | 44 | 69.98 | CASL_SHRT_LS | 39.98 |  | 48.98 |  |  | 16.47978142087726 | 0.41349317952715076 | 8.7 | 9.1130325 | 8.326600000000001 | 5.89 | 3.5080818181818185 |  | 0.30200000000000005 | 333 |  | 3.5080818181818185 | 5.649352861952862 |  | 0.15824999999999978 | KR19111_CQTOS421_PR | CASL_SHRT_LS | 26.83771431818182 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8137 | 0.18630000000000002 | 0.1863 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 48.98 | 1.5512455800000002 | 1.6977579547500001 | 0.6535556427272728 | 0.4533494994 |  | 9.1130325 | 8.326600000000001 | 5.89 | 3.5080818181818185 | 0
KR | CQR |  | KR19111_CQTOS421_PR | CASL_SHRT_LS | B081R3SW8H | TOS430 |  |  | 40 | 69.98 | CASL_SHRT_LS | 43.98 |  | 64.98 |  |  | 24.551356090024996 | 0.4446621464325231 | 12.05 | 12.62207375 | 11.046600000000002 | 6.15 | 4.607850000000001 |  | 0.30200000000000005 | 371 |  | 4.607850000000001 | 6.947248148148149 |  | 0.15824999999999978 | KR19111_CQTOS421_PR | CASL_SHRT_LS | 34.42652375 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8497 | 0.1503 | 0.1503 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 64.98 | 1.6603039800000001 | 1.8970976846249998 | 0.6925598550000001 | 0.5027291514000001 |  | 12.62207375 | 11.046600000000002 | 6.15 | 4.607850000000001 | 0
KR | CQR |  | KR20021_CQTOK001_PR | POLO_SS | B0D7C5Q2FD | TOK001 | 단종 |  | 62 | 39.98 | POLO_SS | 23.98 |  | 22.95 |  |  | 5.867863917999998 | 0.28261340224482495 | 4.537999999999999 | 4.572035 | 3.9015 | 6.08 | 1.12418 |  | 0.11 | 228 |  | 1.12418 | 2.690243321385902 |  | 0.02499999999999991 | KR20021_CQTOK001_PR | POLO_SS | 15.677715 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.9047000000000001 | 0.09529999999999994 | 0.0953 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 22.95 | 0.37181294999999975 | 0.4357149354999997 | 0.10713435399999993 | 0.08651286349999995 |  | 4.572035 | 3.9015 | 6.08 | 1.12418 | 0
KR | CQR |  | KR20021_CQTOK001_PR | POLO_SS | B0D7C5Q2FD | TOK002 |  |  | 53 | 39.98 | POLO_SS | 21.98 |  | 26.07 |  |  | 8.873446147030943 | 0.38175191731233593 | 3.4 | 3.4459 | 4.431900000000001 | 5.58 | 1.6099632953242895 |  | 0.20831328885786543 | 228 |  | 1.6099632953242895 | 3.2442260486436467 |  | 0.04499999999999993 | KR20021_CQTOK001_PR | POLO_SS | 15.06776329532429 | 에티오피아 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8916 | 0.10840000000000005 | 0.1084 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 26.07 | 0.4804179600000003 | 0.37353556000000016 | 0.17452002121315308 | 0.1218488628000001 |  | 3.4459 | 4.431900000000001 | 5.58 | 1.6099632953242895 | 0
KR | CQR |  | KR20021_CQTOK001_PR | POLO_SS | B0D7C5Q2FD | TOK022 | 단종 |  | 28.63945578231293 | 59.98 | POLO_SS | 39.98 |  | 39.98 |  |  | 15.375372820332537 | 0.437018873650818 | 6.8 | 6.851 | 6.7966 | 5.62 | 2.1010285035629455 |  | 0.11 | 396 |  | 2.1010285035629455 | 5.304938506202164 |  | 0.02499999999999991 | KR20021_CQTOK001_PR | POLO_SS | 21.368628503562945 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 39.98 | 0.815592 | 0.82212 | 0.2521234204275534 | 0.23153256000000003 |  | 6.851 | 6.7966 | 5.62 | 2.1010285035629455 | 0
KR | CQR |  | KR20021_CQTOK001_PR | POLO_SS | B0D7C5Q2FD | TOK012 |  |  | 63.07692307692308 | 39.98 | POLO_SS | 23.98 |  | 9.95 |  |  | -3.4377925680487813 | -0.4049065870838762 | 6.010000000000001 | 6.055075 | 0.4975 | 4.89 | 1.275429268292683 |  | 0.11 | 198 |  | 1.275429268292683 | 2.817486630532972 |  | 0.02499999999999991 | KR20021_CQTOK001_PR | POLO_SS | 12.718004268292683 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8533 | 0.14670000000000005 | 0.1467 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 9.95 | 0.07298325000000003 | 0.8882795025000004 | 0.1871054736585367 | 0.04685231250000001 |  | 6.055075 | 0.4975 | 4.89 | 1.275429268292683 | 0
KR | CQR |  | KR20021_CQTOK001_PR | POLO_SS | B0D7C5Q2FD | TOK100 |  |  | 56 | 39.98 | POLO_SS | 24.98 |  | 20.59 |  |  | 5.164247079966721 | 0.28155967656244085 | 3.35 | 3.395225 | 3.5003 | 5.47 | 1.3722570124841973 |  | 0.2030724557522124 | 210 |  | 1.3722570124841973 | 3.0889699754471605 |  | 0.04499999999999993 | KR20021_CQTOK001_PR | POLO_SS | 13.737782012484198 | 에티오피아 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8908 | 0.10919999999999996 | 0.1092 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 20.59 | 0.3822327599999999 | 0.37075856999999984 | 0.1498504657632743 | 0.08882098679999999 |  | 3.395225 | 3.5003 | 5.47 | 1.3722570124841973 | 0
KR | CQR |  | KR20021_CQTOK001_PR | POLO_SS | B0D7C5Q2FD | TOK003 | 단종 |  | 54.15162454873646 | 45.98 | POLO_SS | 26.98 |  | 9.95 |  |  | -3.237058883333333 | -0.3253325510887772 | 6.72 | 6.7703999999999995 | 0.4975 | 4.35 | 1.4547833333333333 |  | 0.11 | 277 |  | 1.4547833333333333 | 3.2246320987654324 |  | 0.02499999999999991 | KR20021_CQTOK001_PR | POLO_SS | 13.072683333333332 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 9.95 | 0 | 0 | 0 | 0 |  | 6.7703999999999995 | 0.4975 | 4.35 | 1.4547833333333333 | 0
KR | CQR |  | KR20021_CQTOK001_PR | POLO_SS | B0D7C5Q2FD | TOK171 |  |  | 51 | 59.98 | POLO_SS | 29.98 |  | 30.38 |  |  | 11.881345641970587 | 0.4131970786648077 | 4.63 | 4.664725 | 5.1646 | 5.38 | 2.195103921568627 |  | 0.31 | 210 |  | 2.195103921568627 | 4.064435802469136 |  | 0.02499999999999991 | KR20021_CQTOK001_PR | POLO_SS | 17.404428921568627 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.9465 | 0.05349999999999999 | 0.0535 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 30.38 | 0.27630609999999994 | 0.24956278749999994 | 0.11743805980392154 | 0.07428357299999999 |  | 4.664725 | 5.1646 | 5.38 | 2.195103921568627 | 0
KR | CQR |  | KR20021_CQTOK001_PR | POLO_SS | B0D7C5Q2FD | TOK271 | 단종 |  | 63 | 59.98 | POLO_SS | 29.98 |  | 23.67727272727273 |  |  | 5.625285931186145 | 0.27111909994281747 | 5.13 | 5.168475 | 4.025136363636364 | 5.68 | 1.1793793650793651 |  | 0.11 | 190 |  | 1.1793793650793651 | 2.7231242210464437 |  | 0.02499999999999991 | KR20021_CQTOK001_PR | POLO_SS | 16.05299072871573 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.8763 | 0.12370000000000003 | 0.1237 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 23.67727272727273 | 0.4979093681818184 | 0.6393403575000002 | 0.14588922746031752 | 0.12098472877272734 |  | 5.168475 | 4.025136363636364 | 5.68 | 1.1793793650793651 | 0
KR | CQR |  | KR04121_CQTOS101_PR | TAC_T_SS | B0DR29G391 | TOS101 |  |  | 64 | 39.980000000000004 | TAC_T_SS | 16.98 |  | 20.32 |  |  | 6.336310291749998 | 0.34042171821543066 | 2.59 | 2.624965 | 3.4544 | 5.53 | 1.14936875 |  | 0.21000000000000002 | 195 |  | 1.14936875 | 2.6714925925925925 |  | 0.04499999999999993 | KR04121_CQTOS101_PR | TAC_T_SS | 12.758733750000001 | 에티오피아 | 남성 | 사계절 | CQR | 상의 | 1 | 0.916 | 0.08399999999999996 | 0.084 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 20.32 | 0.29016959999999986 | 0.2204970599999999 | 0.09654697499999997 | 0.06665332799999997 |  | 2.624965 | 3.4544 | 5.53 | 1.14936875 | 0
KR | CQR |  | KR04121_CQTOS101_PR | TAC_T_SS | B0DR29G391 | TOS111 |  |  | 64.0625 | 39.980000000000004 | TAC_T_SS | 18.98 |  | 20.64666666666666 |  |  | 7.1283523004064975 | 0.3452543897516871 | 3.74 | 3.76805 | 3.5099333333333327 | 5.12 | 1.0162780487804879 |  | 0.11 | 184 |  | 1.0162780487804879 | 2.537072990063234 |  | 0.02499999999999991 | KR04121_CQTOS101_PR | TAC_T_SS | 13.414261382113821 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 20.64666666666666 | 0 | 0 | 0 | 0 |  | 3.76805 | 3.5099333333333327 | 5.12 | 1.0162780487804879 | 0
KR | CQR |  | KR04121_CQTOS101_PR | TAC_T_SS | B0DR29G391 | TOS120 |  |  | 70 | 29.98 | TAC_T_SS | 18.98 |  | 18.98 |  |  | 6.140323514999995 | 0.3676312095866459 | 2.79 | 2.827665 | 1.8980000000000001 | 5.35 | 0.8604714285714286 |  | 0.11 | 170 |  | 0.8604714285714286 | 2.265841798941799 |  | 0.04499999999999993 | KR04121_CQTOS101_PR | TAC_T_SS | 10.93613642857143 | 에티오피아 | 남성 | 사계절 | CQR | 상의 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 18.98 | 0.22776000000000002 | 0.3393198 | 0.10325657142857142 | 0.09854880000000002 |  | 2.827665 | 1.8980000000000001 | 5.35 | 0.8604714285714286 | 0
KR | CQR |  | KR04121_CQTOS101_PR | TAC_T_SS | B0DR29G391 | TOS121 |  |  | 70 | 29.98 | TAC_T_SS | 19.98 |  | 19.98 |  |  | 6.9374835149999985 | 0.3945697694853944 | 2.79 | 2.827665 | 1.9980000000000002 | 5.35 | 0.8604714285714286 |  | 0.11 | 195 |  | 0.8604714285714286 | 2.265841798941799 |  | 0.04499999999999993 | KR04121_CQTOS101_PR | TAC_T_SS | 11.036136428571428 | 에티오피아 | 남성 | 사계절 | CQR | 상의 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 19.98 | 0.23976000000000003 | 0.3393198 | 0.10325657142857142 | 0.10610880000000002 |  | 2.827665 | 1.9980000000000002 | 5.35 | 0.8604714285714286 | 0
KR | CQR |  | KR06071_CQTOS230_PR | MIL_T_SS | B0HCBHF84Z | TOS130 | 2026 |  | 70 | 29.98 | #N/A | 19.98 |  | 19.98 |  |  | 4.710178470000006 | 0.2678916683729187 | 5.02 | 5.087769999999999 | 1.9980000000000002 | 5.35 | 1.1057714285714284 |  | 0.11 | 184 |  | 1.1057714285714284 | 2.511141798941799 |  | 0.04499999999999993 | KR06071_CQTOS230_PR | MIL_T_SS | 13.541541428571426 | 에티오피아 | 남성 | 사계절 | CQR | 상의 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 19.98 | 0.23976000000000003 | 0.6105323999999999 | 0.1326925714285714 | 0.10610880000000002 |  | 5.087769999999999 | 1.9980000000000002 | 5.35 | 1.1057714285714284 | 0
KR | CQR |  | KR06071_CQTOS230_PR | MIL_T_SS | B0HCBHF84Z | TOS230 | 2026 |  | 70 | 39.980000000000004 | #N/A | 29.98 |  | 36.98 |  |  | 11.982810235000002 | 0.36822146599513256 | 8.99 | 9.057425 | 6.2866 | 5.35 | 1.5424714285714287 |  | 0.11 | 277 |  | 1.5424714285714287 | 2.947841798941799 |  | 0.02499999999999991 | KR06071_CQTOS230_PR | MIL_T_SS | 22.236496428571428 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 36.98 | 0.754392 | 1.086891 | 0.18509657142857144 | 0.21288456 |  | 9.057425 | 6.2866 | 5.35 | 1.5424714285714287 | 0
KR | CQR |  | KR06071_CQTOS230_PR | MIL_T_SS | B0HCBHF84Z | TOL234 | 2026 |  | 60 | 49.980000000000004 | #N/A | 32.98 |  | 39.98 |  |  | 13.199267130199985 | 0.3653682510301185 | 10.55 | 10.629125 | 6.7966 | 5.44 | 1.8063333333333336 |  | 0.11 | 228 |  | 1.8063333333333336 | 3.419265432098766 |  | 0.02499999999999991 | KR06071_CQTOS230_PR | MIL_T_SS | 24.672058333333336 | 베트남 | 남성 | 사계절 | CQR | 상의 | 1 | 0.9036 | 0.09640000000000004 | 0.0964 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 39.98 | 0.6551922400000002 | 1.0246476500000004 | 0.17413053333333342 | 0.18721246320000007 |  | 10.629125 | 6.7966 | 5.44 | 1.8063333333333336 | 0
